AMC,AMFICode,Scheme Name,Scheme Type,AMFI Scheme Category,Scheme NAV Name,Scheme Category,Sub Category,Fundtype,PlanType,ISIN Div Payout / ISIN Growth,ISIN Div Reinvestment,Launch Date,Closure Date,Scheme Minimum Amount,isPrimary
ICICI Prudential Asset Management Company Limited,142543,ICICI Prudential Fixed Maturity Plan Series 82 - 1185 Days Plan M,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - Series 82 - 1185 Days Plan M - Direct Plan Half Yearly IDCW Option,,Income,DE,Direct,INF109KC1978,,24-Feb-2018,,5000.0,N
ICICI Prudential Asset Management Company Limited,142544,ICICI Prudential Fixed Maturity Plan Series 82 - 1185 Days Plan M,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - Series 82 - 1185 Days Plan M - Direct Plan Cumulative Option,,Income,DE,Direct,INF109KC1960,,24-Feb-2018,,5000.0,N
ICICI Prudential Asset Management Company Limited,142545,ICICI Prudential Fixed Maturity Plan Series 82 - 1185 Days Plan M,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - Series 82 - 1185 Days Plan M - Direct Plan Dividend Option,,Income,DE,Direct,,,24-Feb-2018,,5000.0,N
ICICI Prudential Asset Management Company Limited,142546,ICICI Prudential Fixed Maturity Plan Series 82 - 1185 Days Plan M,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - Series 82 - 1185 Days Plan M - Dividend Option,,Income,DE,Regular,,,24-Feb-2018,,5000.0,N
ICICI Prudential Asset Management Company Limited,142547,ICICI Prudential Fixed Maturity Plan Series 82 - 1185 Days Plan M,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - Series 82 - 1185 Days Plan M - Half Yearly Dividend Option,,Income,DE,Regular,INF109KC1945,,24-Feb-2018,,5000.0,N
ICICI Prudential Asset Management Company Limited,142548,ICICI Prudential Fixed Maturity Plan Series 82 - 1185 Days Plan M,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - Series 82 - 1185 Days Plan M - Quarterly IDCW Option,,Income,DE,Regular,INF109KC1952,,24-Feb-2018,,5000.0,N
Nippon Life India Asset Management Limited,142563,Nippon India Fixed Horizon Fund XXXVI- Series 5,Close Ended,Income,Nippon India Fixed Horizon Fund XXXVI- Series 5- Growth Option,,Income,DE,Regular,INF204KB1UU1,,28-Feb-2018,,5000.0,Y
Nippon Life India Asset Management Limited,142564,Nippon India Fixed Horizon Fund XXXVI- Series 5,Close Ended,Income,NIPPON INDIA FIXED HORIZON FUND - XXXVI - SERIES 5 - DIRECT Plan - IDCW Option,,Income,DE,Direct,INF204KB1UX5,,28-Feb-2018,,5000.0,N
Nippon Life India Asset Management Limited,142565,Nippon India Fixed Horizon Fund XXXVI- Series 5,Close Ended,Income,Nippon India Fixed Horizon Fund XXXVI- Series 5- Direct Plan-Growth Option,,Income,DE,Direct,INF204KB1UW7,,28-Feb-2018,,5000.0,Y
Nippon Life India Asset Management Limited,142566,Nippon India Fixed Horizon Fund XXXVI- Series 5,Close Ended,Income,NIPPON INDIA FIXED HORIZON FUND - XXXVI - SERIES 5 - IDCW Option,,Income,DE,Regular,INF204KB1UV9,,28-Feb-2018,,5000.0,N
Nippon Life India Asset Management Limited,142567,Nippon India Fixed Horizon Fund XXXVI- Series 6,Close Ended,Income,Nippon India Fixed Horizon Fund XXXVI- Series 6- Growth Option,,Income,DE,Regular,INF204KB1UY3,,28-Feb-2018,,5000.0,Y
Nippon Life India Asset Management Limited,142568,Nippon India Fixed Horizon Fund XXXVI- Series 6,Close Ended,Income,NIPPON INDIA FIXED HORIZON FUND - XXXVI - SERIES 6 - IDCW Option,,Income,DE,Regular,INF204KB1UZ0,,28-Feb-2018,,5000.0,N
Nippon Life India Asset Management Limited,142569,Nippon India Fixed Horizon Fund XXXVI- Series 6,Close Ended,Income,NIPPON INDIA FIXED HORIZON FUND - XXXVI - SERIES 6 - DIRECT Plan - IDCW Option,,Income,DE,Direct,INF204KB1VB9,,28-Feb-2018,,5000.0,N
Nippon Life India Asset Management Limited,142570,Nippon India Fixed Horizon Fund XXXVI- Series 6,Close Ended,Income,Nippon India Fixed Horizon Fund XXXVI- Series 6- Direct Plan-Growth Option,,Income,DE,Direct,INF204KB1VA1,,28-Feb-2018,,5000.0,Y
UTI Asset Mgmt. Co. Ltd.,142572,UTI - FTIF SERIES XXVIII - PLAN X (1153 DAYS),Close Ended,Income,UTI FTIF SERIES XXVIII - PLAN X (1153 DAYS) - Direct Plan - Quarterly IDCW,,Income,DE,Direct,INF789FC12J2,,21-Feb-2018,,5000.0,N
UTI Asset Mgmt. Co. Ltd.,142573,UTI - FTIF SERIES XXVIII - PLAN X (1153 DAYS),Close Ended,Income,UTI FTIF SERIES XXVIII - PLAN X (1153 DAYS) - Direct Plan - Maturity IDCW,,Income,DE,Direct,INF789FC14J8,,21-Feb-2018,,5000.0,N
UTI Asset Mgmt. Co. Ltd.,142574,UTI - FTIF SERIES XXVIII - PLAN X (1153 DAYS),Close Ended,Income,UTI FTIF SERIES XXVIII - PLAN X (1153 DAYS) - Regular Plan - Maturity IDCW,,Income,DE,Regular,INF789FC19I9,,21-Feb-2018,,5000.0,Y
UTI Asset Mgmt. Co. Ltd.,142576,UTI - FTIF SERIES XXVIII - PLAN X (1153 DAYS),Close Ended,Income,UTI FTIF SERIES XXVIII - PLAN X (1153 DAYS) - Direct Plan - Flexi IDCW,,Income,DE,Direct,INF789FC16J3,,21-Feb-2018,,5000.0,N
UTI Asset Mgmt. Co. Ltd.,142577,UTI - FTIF SERIES XXVIII - PLAN X (1153 DAYS),Close Ended,Income,UTI FTIF SERIES XXVIII - PLAN X (1153 DAYS) - Regular Plan - Quarterly IDCW,,Income,DE,Regular,INF789FC17I3,,21-Feb-2018,,5000.0,Y
UTI Asset Mgmt. Co. Ltd.,142578,UTI - FTIF SERIES XXVIII - PLAN X (1153 DAYS),Close Ended,Income,UTI FTIF Series XXVIII-X (1153 Days) - Direct Plan - Growth Option,,Income,DE,Direct,INF789FC15J5,,21-Feb-2018,,5000.0,Y
UTI Asset Mgmt. Co. Ltd.,142579,UTI - FTIF SERIES XXVIII - PLAN X (1153 DAYS),Close Ended,Income,UTI FTIF Series XXVIII-X (1153 Days) - Regular Plan - Growth Option,,Income,DE,Regular,INF789FC10J6,,21-Feb-2018,,5000.0,Y
UTI Asset Mgmt. Co. Ltd.,142580,UTI - FTIF SERIES XXVIII - PLAN X (1153 DAYS),Close Ended,Income,UTI FTIF SERIES XXVIII - PLAN X (1153 DAYS) - Regular Plan - Annual IDCW,,Income,DE,Regular,INF789FC18I1,,21-Feb-2018,,5000.0,Y
ICICI Prudential Asset Management Company Limited,142581,ICICI Prudential Fixed Maturity Plan - Series 82 - 1185 Days Plan N,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - Series 82 - 1185 Days Plan N - Cumulative Option,,Income,DE,Regular,INF109KC1994,,28-Feb-2018,,5000.0,N
ICICI Prudential Asset Management Company Limited,142582,ICICI Prudential Fixed Maturity Plan - Series 82 - 1185 Days Plan N,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - Series 82 - 1185 Days Plan N - Direct Plan Cumulative Option,,Income,DE,Direct,INF109KC1AC6,,28-Feb-2018,,5000.0,N
ICICI Prudential Asset Management Company Limited,142583,ICICI Prudential Fixed Maturity Plan - Series 82 - 1185 Days Plan N,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - Series 82 - 1185 Days Plan N - Direct Plan Dividend Option,,Income,DE,Direct,,,28-Feb-2018,,5000.0,N
ICICI Prudential Asset Management Company Limited,142584,ICICI Prudential Fixed Maturity Plan - Series 82 - 1185 Days Plan N,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - Series 82 - 1185 Days Plan N - Dividend Option,,Income,DE,Regular,,,28-Feb-2018,,5000.0,N
ICICI Prudential Asset Management Company Limited,142585,ICICI Prudential Fixed Maturity Plan - Series 82 - 1185 Days Plan N,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - Series 82 - 1185 Days Plan N - Quarterly IDCW Option,,Income,DE,Regular,INF109KC1AB8,,28-Feb-2018,,5000.0,N
ICICI Prudential Asset Management Company Limited,142586,ICICI Prudential Fixed Maturity Plan - Series 82 - 1185 Days Plan N,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - Series 82 - 1185 Days Plan N - Direct Plan Quarterly IDCW Option,,Income,DE,Direct,INF109KC1AE2,,28-Feb-2018,,5000.0,N
ICICI Prudential Asset Management Company Limited,142587,ICICI Prudential Fixed Maturity Plan - Series 82 - 1185 Days Plan N,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - Series 82 - 1185 Days Plan N - Half Yearly IDCW Option,,Income,DE,Regular,INF109KC1AA0,,28-Feb-2018,,5000.0,N
ICICI Prudential Asset Management Company Limited,142588,ICICI Prudential Fixed Maturity Plan - Series 82 - 1185 Days Plan N,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - Series 82 - 1185 Days Plan N - Direct Plan Half Yearly IDCW Option,,Income,DE,Direct,INF109KC1AD4,,28-Feb-2018,,5000.0,N
DSP Asset Managers Private Limited,142589,DSP NIFTY 1D Rate Liquid ETF,Open Ended,Other Scheme - Other  ETFs,DSP NIFTY 1D Rate Liquid ETF - IDCW - Daily Reinvest,Other,Other  ETFs,DE,Regular,INF740KA1EU7,,22-Feb-2018,,5000.0,N
ICICI Prudential Asset Management Company Limited,142634,ICICI Prudential Fixed Maturity Plan - Series 82 - 103 Days Plan O,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - series 82 - 103 Days Plan O - Direct Plan Dividend Option,,Income,DE,Direct,INF109KC1AI3,,28-Feb-2018,,5000.0,N
ICICI Prudential Asset Management Company Limited,142635,ICICI Prudential Fixed Maturity Plan - Series 82 - 103 Days Plan O,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - series 82 - 103 Days Plan O - Dividend Option,,Income,DE,Regular,INF109KC1AG7,,28-Feb-2018,,5000.0,N
ICICI Prudential Asset Management Company Limited,142637,ICICI Prudential Fixed Maturity Plan - Series 82 - 103 Days Plan O,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - Series 82 - 103 Days Plan O - Cumulative Option,,Income,DE,Regular,INF109KC1AF9,,28-Feb-2018,,5000.0,N
ICICI Prudential Asset Management Company Limited,142638,ICICI Prudential Fixed Maturity Plan - Series 82 - 103 Days Plan O,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - Series 82 - 103 Days Plan O - Direct Plan Cumulative Option,,Income,DE,Direct,INF109KC1AH5,,28-Feb-2018,,5000.0,N
Mirae Asset Investment Managers (India) Pvt. Ltd,142640,Mirae Asset Short Term Fund,Open Ended,Debt Scheme - Short Duration Fund,Mirae Asset Short Term Fund Direct IDCW,Debt,Short Duration Fund,DE,Direct,INF769K01DY4,INF769K01DZ1,23-Feb-2018,,5000.0,N
Mirae Asset Investment Managers (India) Pvt. Ltd,142641,Mirae Asset Short Term Fund,Open Ended,Debt Scheme - Short Duration Fund,Mirae Asset Short Term Fund -Direct Plan- Growth,Debt,Short Duration Fund,DE,Direct,INF769K01DX6,,23-Feb-2018,,5000.0,Y
Mirae Asset Investment Managers (India) Pvt. Ltd,142642,Mirae Asset Short Term Fund,Open Ended,Debt Scheme - Short Duration Fund,Mirae Asset Short Term Fund- Regular Plan -Growth,Debt,Short Duration Fund,DE,Regular,INF769K01DU2,,23-Feb-2018,,5000.0,Y
Mirae Asset Investment Managers (India) Pvt. Ltd,142643,Mirae Asset Short Term Fund,Open Ended,Debt Scheme - Short Duration Fund,Mirae Asset Short Term Fund Regular IDCW,Debt,Short Duration Fund,DE,Regular,INF769K01DV0,INF769K01DW8,23-Feb-2018,,5000.0,Y
Nippon Life India Asset Management Limited,142644,Nippon India Fixed Horizon Fund XXXVI- Series 7,Close Ended,Income,Nippon India Fixed Horizon Fund XXXVI- Series 7- Direct Plan-Growth Option,,Income,DE,Direct,INF204KB1VI4,,08-Mar-2018,,5000.0,Y
Nippon Life India Asset Management Limited,142645,Nippon India Fixed Horizon Fund XXXVI- Series 7,Close Ended,Income,NIPPON INDIA FIXED HORIZON FUND - XXXVI - SERIES 7 - DIRECT Plan - IDCW Option,,Income,DE,Direct,INF204KB1VJ2,,08-Mar-2018,,5000.0,N
Nippon Life India Asset Management Limited,142646,Nippon India Fixed Horizon Fund XXXVI- Series 7,Close Ended,Income,Nippon India Fixed Horizon Fund XXXVI- Series 7- Growth Option,,Income,DE,Regular,INF204KB1VG8,,08-Mar-2018,,5000.0,Y
Nippon Life India Asset Management Limited,142647,Nippon India Fixed Horizon Fund XXXVI- Series 7,Close Ended,Income,NIPPON INDIA FIXED HORIZON FUND - XXXVI - SERIES 7 - IDCW Option,,Income,DE,Regular,INF204KB1VH6,,08-Mar-2018,,5000.0,N
Kotak Mahindra Asset Management Company Limited.,142648,Kotak FMP Series 218,Close Ended,Income,Kotak FMP Series 218-Regular Plan-Dividend Option,,Income,DE,Regular,INF174K010U4,,27-Feb-2018,,200000000.0,Y
Kotak Mahindra Asset Management Company Limited.,142649,Kotak FMP Series 218,Close Ended,Income,Kotak FMP Series 218-Direct Plan-Growth option,,Income,DE,Direct,INF174K011U2,,27-Feb-2018,,200000000.0,Y
Kotak Mahindra Asset Management Company Limited.,142650,Kotak FMP Series 218,Close Ended,Income,Kotak FMP Series 218-Direct Plan-Dividend Option,,Income,DE,Direct,INF174K012U0,,27-Feb-2018,,200000000.0,N
Kotak Mahindra Asset Management Company Limited.,142651,Kotak FMP Series 218,Close Ended,Income,Kotak FMP Series 218-Regular Plan-Growth Option,,Income,DE,Regular,INF174K019T7,,27-Feb-2018,,200000000.0,Y
Franklin Templeton Asset Management (India) Private Limited,142668,Franklin India Fixed Maturity Plans- Series 3 - Plan B(1139 days),Close Ended,Income,Franklin India Fixed Maturity Plans- Series 3- Plan B (1139 days)- Growth- Direct,,Income,DE,Direct,INF090I01NL5,,05-Mar-2018,,5000.0,Y
Franklin Templeton Asset Management (India) Private Limited,142669,Franklin India Fixed Maturity Plans- Series 3 - Plan B(1139 days),Close Ended,Income,Franklin India Fixed Maturity Plans- Series 3- Plan B (1139 days)- Dividend -Direct,,Income,DE,Direct,INF090I01NM3,,05-Mar-2018,,5000.0,N
Franklin Templeton Asset Management (India) Private Limited,142664,Franklin India Fixed Maturity Plans- Series 3 - Plan B(1139 days),Close Ended,Income,Franklin India Fixed Maturity Plans - Series 3 - Plan B 1139 days - IDCW ,,Income,DE,Regular,INF090I01NJ9,,05-Mar-2018,,5000.0,N
Franklin Templeton Asset Management (India) Private Limited,142665,Franklin India Fixed Maturity Plans- Series 3 - Plan B(1139 days),Close Ended,Income,Franklin India Fixed Maturity Plans - Series 3 - Plan B 1139 days -QTR - IDCW ,,Income,DE,Regular,INF090I01NK7,,05-Mar-2018,,5000.0,N
Franklin Templeton Asset Management (India) Private Limited,142666,Franklin India Fixed Maturity Plans- Series 3 - Plan B(1139 days),Close Ended,Income,Franklin India Fixed Maturity Plans- Series 3- Plan B (1139 days)- Quarterly Dividend-Direct,,Income,DE,Direct,INF090I01NN1,,05-Mar-2018,,5000.0,N
Franklin Templeton Asset Management (India) Private Limited,142667,Franklin India Fixed Maturity Plans- Series 3 - Plan B(1139 days),Close Ended,Income,Franklin India Fixed Maturity Plans- Series 3- Plan B (1139 days)- Growth,,Income,DE,Regular,INF090I01NI1,,05-Mar-2018,,5000.0,Y
ICICI Prudential Asset Management Company Limited,142692,ICICI Prudential Fixed Maturity Plan - Series 82 - 1175 Days Plan Q,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - Series 82 - 1175 Days Plan Q - Cumulative Option,,Income,DE,Regular,INF109KC1AP8,,08-Mar-2018,,5000.0,N
ICICI Prudential Asset Management Company Limited,142693,ICICI Prudential Fixed Maturity Plan - Series 82 - 1175 Days Plan Q,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - Series 82 - 1175 Days Plan Q - Direct Plan Dividend Option,,Income,DE,Direct,,,08-Mar-2018,,5000.0,N
ICICI Prudential Asset Management Company Limited,142694,ICICI Prudential Fixed Maturity Plan - Series 82 - 1175 Days Plan Q,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - Series 82 - 1175 Days Plan Q - Dividend Option,,Income,DE,Regular,,,08-Mar-2018,,5000.0,N
ICICI Prudential Asset Management Company Limited,142695,ICICI Prudential Fixed Maturity Plan - Series 82 - 1175 Days Plan Q,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - Series 82 - 1175 Days Plan Q - Quarterly IDCW Option,,Income,DE,Regular,INF109KC1AR4,,08-Mar-2018,,5000.0,N
ICICI Prudential Asset Management Company Limited,142696,ICICI Prudential Fixed Maturity Plan - Series 82 - 1175 Days Plan Q,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - Series 82 - 1175 Days Plan Q - Direct Plan Quarterly IDCW Option,,Income,DE,Direct,INF109KC1AU8,,08-Mar-2018,,5000.0,N
ICICI Prudential Asset Management Company Limited,142697,ICICI Prudential Fixed Maturity Plan - Series 82 - 1175 Days Plan Q,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - Series 82 - 1175 Days Plan Q - Direct Plan Half yearly IDCW Option,,Income,DE,Direct,INF109KC1AT0,,08-Mar-2018,,5000.0,N
ICICI Prudential Asset Management Company Limited,142698,ICICI Prudential Fixed Maturity Plan - Series 82 - 1175 Days Plan Q,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - Series 82 - 1175 Days Plan Q - Direct Plan Cumulative Option,,Income,DE,Direct,INF109KC1AS2,,08-Mar-2018,,5000.0,N
ICICI Prudential Asset Management Company Limited,142699,ICICI Prudential Fixed Maturity Plan - Series 82 - 1175 Days Plan Q,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - Series 82 - 1175 Days Plan Q - Half Yearly IDCW Option,,Income,DE,Regular,INF109KC1AQ6,,08-Mar-2018,,5000.0,N
IL&FS Infra Asset Management Limited,142700,IL&FS Infrastructure Debt Fund-3 Series 3-A,Close Ended,Income,IL&FS Infrastructure Debt Fund Series 3A - Dividend payout option - Direct,,Income,DE,Direct,INF613Q01082,,01-Jan-2018,,10000000.0,N
IL&FS Infra Asset Management Limited,142701,IL&FS Infrastructure Debt Fund-3 Series 3-A,Close Ended,Income,IL&FS Infrastructure Debt Fund Series 3A - Growth - Direct,,Income,DE,Direct,INF613Q01074,,01-Jan-2018,,10000000.0,Y
IL&FS Infra Asset Management Limited,142702,IL&FS Infrastructure Debt Fund-3 Series 3-A,Close Ended,Income,IL&FS Infrastructure Debt Fund Series 3A - Growth - Regular,,Income,DE,Regular,INF613Q01090,,01-Jan-2018,,10000000.0,Y
Franklin Templeton Asset Management (India) Private Limited,142710,Franklin India Fixed Maturity Plans- Series 3 - Plan C(1132 days),Close Ended,Income,Franklin India Fixed Maturity Plans - Series 3 - Plan C 1132 days - QTR Direct - IDCW ,,Income,DE,Direct,INF090I01NT8,,12-Mar-2018,,5000.0,N
Franklin Templeton Asset Management (India) Private Limited,142711,Franklin India Fixed Maturity Plans- Series 3 - Plan C(1132 days),Close Ended,Income,Franklin India Fixed Maturity Plans- Series 3- Plan C (1132 days)- Growth-Direct,,Income,DE,Direct,INF090I01NR2,,12-Mar-2018,,5000.0,Y
Franklin Templeton Asset Management (India) Private Limited,142712,Franklin India Fixed Maturity Plans- Series 3 - Plan C(1132 days),Close Ended,Income,Franklin India Fixed Maturity Plans - Series 3 - Plan C 1132 days - IDCW ,,Income,DE,Regular,INF090I01NP6,,12-Mar-2018,,5000.0,N
Franklin Templeton Asset Management (India) Private Limited,142713,Franklin India Fixed Maturity Plans- Series 3 - Plan C(1132 days),Close Ended,Income,Franklin India Fixed Maturity Plans - Series 3 - Plan C 1132 days - Direct - IDCW ,,Income,DE,Direct,INF090I01NS0,,12-Mar-2018,,5000.0,N
Franklin Templeton Asset Management (India) Private Limited,142714,Franklin India Fixed Maturity Plans- Series 3 - Plan C(1132 days),Close Ended,Income,Franklin India Fixed Maturity Plans- Series 3- Plan C (1132 days)- Growth,,Income,DE,Regular,INF090I01NO9,,12-Mar-2018,,5000.0,Y
Franklin Templeton Asset Management (India) Private Limited,142715,Franklin India Fixed Maturity Plans- Series 3 - Plan C(1132 days),Close Ended,Income,Franklin India Fixed Maturity Plans - Series 3 - Plan C 1132 days -QTR - IDCW ,,Income,DE,Regular,INF090I01NQ4,,12-Mar-2018,,5000.0,N
HSBC Asset Management (India) Private Ltd.,142742,HSBC Fixed Term Series 132 (1149 days plan),Close Ended,Income,HSBC FTS 132 - IDCW Direct Plan-Tenure 1149 Days-Maturity  03-May-2021,,Income,DE,Direct,INF336L01MK0,,27-Feb-2018,,5000.0,N
HSBC Asset Management (India) Private Ltd.,142739,HSBC Fixed Term Series 132 (1149 days plan),Close Ended,Income,HSBC Fixed Term Series 132 - Growth Option,,Income,DE,Regular,INF336L01ML8,,27-Feb-2018,,5000.0,Y
HSBC Asset Management (India) Private Ltd.,142740,HSBC Fixed Term Series 132 (1149 days plan),Close Ended,Income,HSBC Fixed Term Series 132 - Direct Plan Growth Option,,Income,DE,Direct,INF336L01MJ2,,27-Feb-2018,,5000.0,Y
HSBC Asset Management (India) Private Ltd.,142741,HSBC Fixed Term Series 132 (1149 days plan),Close Ended,Income,HSBC FTS 132 - IDCW - Tenure 1149 Days - Maturity  03-May-2021,,Income,DE,Regular,INF336L01MM6,,27-Feb-2018,,5000.0,N
ICICI Prudential Asset Management Company Limited,142757,ICICI Prudential Fixed Maturity Plan - Series 82 - 1136 Days Plan P,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - Series 82 - 1136 Days Plan P - Direct Plan Dividend Option,,Income,DE,Direct,,,07-Mar-2018,,5000.0,N
ICICI Prudential Asset Management Company Limited,142758,ICICI Prudential Fixed Maturity Plan - Series 82 - 1136 Days Plan P,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - Series 82 - 1136 Days Plan P - Dividend Option,,Income,DE,Regular,,,07-Mar-2018,,5000.0,N
